 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
-5,6,-6,-8.00002,-1.59459e-07,-2.49038e-07,1.24515e-07,-1.27554e-07,-2.80944e-07,0.473577,9.53449e-06,145,144,-6,8.00001,-11,-2.00002
0,6,-6,-8,4.51088e-07,-1.51062e-07,-4.02645e-08,4.5176e-07,-1.51735e-07,-0.0333843,6.585e-06,150,144,-6,8,-6,-2
5,6,-6,-7.99998,9.86292e-07,-2.29966e-07,-1.41909e-07,9.90418e-07,-2.34092e-07,-0.0580757,0,155,144,-6,7.99999,-1,-1.99998
10,6,-5.99998,-8.00002,9.42033e-07,1.30898e-08,-2.05309e-07,9.53242e-07,1.88109e-09,-0.108758,5.86485e-06,160,144,-5.99999,8.00001,4.00002,-2.00002
15,6,-5.99998,-8,6.16294e-07,5.21156e-07,-2.04295e-07,6.81406e-07,4.56044e-07,-0.567488,0,165,144,-5.99999,7.99999,9.00002,-2
20,6,-6,-8,5.88069e-07,7.75966e-07,-2.12206e-07,8.23736e-07,5.40299e-07,-1.14776,0,170,144,-6,8,14,-2
25,6,-6,-8,5.70136e-07,4.59881e-07,2.93387e-07,6.71718e-07,3.58299e-07,0.605663,9.51725e-06,175,144,-6,8,19,-2
30,6,-5.99988,-8.00006,2.51467e-07,-2.36363e-07,9.40688e-07,5.3738e-07,-5.22276e-07,0.546194,0,180,144,-5.99988,8.00006,24.0001,-2.00006
35,6,-6,-8,4.05095e-07,-7.12008e-07,1.13141e-06,6.41529e-07,-9.48442e-07,0.39588,5.26095e-06,185,144,-5.99999,8,29,-2
40,6,-5.99998,-8,6.00398e-07,-8.16976e-07,7.61902e-07,6.96299e-07,-9.12876e-07,0.246615,0,190,144,-5.99999,8,34,-2
45,6,-5.99997,-8,4.51132e-07,-6.07651e-07,1.40949e-07,4.55802e-07,-6.12321e-07,0.0661728,1.34834e-05,195,144,-5.99997,8,39,-2
50,6,-5.99982,-8.00005,3.21534e-07,-2.64671e-07,-9.5163e-07,5.87277e-07,-5.30415e-07,-0.509347,0,200,144,-5.99982,8.00004,44.0002,-2.00005
55,6,-6,-8,-6.82883e-08,4.23416e-08,-1.61642e-06,7.97126e-07,-8.23073e-07,-0.819566,1.41661e-05,205,144,-6,8,49,-2
60,6,-5.99998,-7.99998,-4.42657e-07,2.25223e-07,-1.84569e-06,8.72689e-07,-1.09012e-06,-0.958998,3.6408e-06,210,144,-5.99999,7.99999,54,-1.99998
65,6,-6,-8,-7.69624e-07,5.43891e-08,-9.98269e-07,2.89596e-07,-1.00483e-06,-1.13043,0,215,144,-6,7.99999,59,-2
70,6,-6.00002,-8,-1.13725e-06,-3.94473e-07,5.30379e-07,-3.09513e-07,-1.22221e-06,1.26075,8.7595e-06,220,144,-6.00001,8,64,-2
75,6,-5.99991,-8.00012,-1.21911e-06,-1.1104e-06,2.15438e-06,-8.61991e-08,-2.24332e-06,0.810607,0,225,144,-5.99991,8.00013,69.0001,-2.00012
80,6,-6,-8,-4.89071e-07,-1.43648e-06,2.66258e-06,4.5028e-07,-2.37583e-06,0.614472,8.42915e-06,230,144,-6.00001,8.00001,74,-2
85,6,-5.99998,-8.00002,5.60263e-07,-1.49114e-06,2.11531e-06,1.00789e-06,-1.93876e-06,0.400368,8.53919e-06,235,144,-5.99999,8.00001,79,-2.00002
90,6,-6,-8,1.20526e-06,-1.36257e-06,1.16641e-06,1.33151e-06,-1.48882e-06,0.213188,7.92717e-06,240,144,-6,8,84,-2
95,6,-6,-8.00002,8.62227e-07,-1.35747e-06,9.78391e-07,9.65258e-07,-1.4605e-06,0.207579,8.79001e-06,245,144,-5.99999,8.00002,89,-2.00002
100,6,-5.99991,-8.00006,-9.46186e-08,-1.12167e-06,1.14437e-06,1.60689e-07,-1.37697e-06,0.419688,0,250,144,-5.99992,8.00006,94.0001,-2.00006
105,6,-6,-7.99998,-5.008e-07,-7.13053e-07,1.1962e-06,5.17616e-10,-1.21437e-06,0.697592,0,255,144,-6,7.99999,99,-1.99998
110,6,-6.00003,-8,-3.93302e-07,-7.26465e-08,7.69992e-07,1.84071e-07,-6.5002e-07,0.982697,0,260,144,-6.00003,8,104,-2
115,6,-6,-7.99998,9.34163e-07,2.19194e-07,-5.69614e-07,1.03375e-06,1.19612e-07,-0.336362,5.15412e-06,265,144,-6.00001,7.99999,109,-1.99998
120,6,-6,-8,3.717e-06,-1.53122e-07,-2.01678e-06,3.96398e-06,-4.00103e-07,-0.240198,1.25583e-05,270,144,-5.99999,8,114,-2
125,6,-5.99997,-8.00002,7.79508e-06,-8.7633e-07,-3.61943e-06,8.15761e-06,-1.23886e-06,-0.197707,1.37655e-05,275,144,-5.99998,8.00001,119,-2.00002
130,6,-5.99991,-8.00008,1.6961e-05,-1.82477e-06,-6.49915e-06,1.75072e-05,-2.371e-06,-0.166537,0,280,144,-5.9999,8.00008,124,-2.00008
-135,1,0,0,0,0,0,0,0,0,-1,15,149,0,0,-135,1
-130,1,-6.00002,-7.99998,0,0,0,0,0,0,-1,20,149,-6.00002,7.99999,-136,-6.99998
-125,1,-6,-7.99998,-6.50891e-06,-4.93715e-07,8.21265e-06,1.58863e-06,-8.59126e-06,1.10148,0,25,149,-6,7.99999,-131,-6.99998
-120,1,-6.00001,-8,-1.25388e-06,8.43035e-07,8.34448e-07,9.23001e-07,-1.33385e-06,1.38143,4.73287e-06,30,149,-6.00001,7.99999,-126,-7
-115,1,-5.99993,-8.00006,5.4e-07,1.26495e-06,-1.90873e-06,1.92335e-06,-1.18406e-07,-0.966888,0,35,149,-5.99993,8.00007,-121,-7.00006
-110,1,-5.99994,-8.00008,9.69441e-07,9.83666e-07,-2.38065e-06,2.1669e-06,-2.13793e-07,-0.788386,0,40,149,-5.99994,8.00007,-116,-7.00008
-105,1,-6.00003,-7.99998,3.78313e-07,5.54048e-07,-1.31459e-06,1.12932e-06,-1.96961e-07,-0.851844,0,45,149,-6.00003,7.99998,-111,-6.99998
-100,1,-5.99993,-8.00009,-1.78895e-07,5.53726e-07,-7.62522e-07,7.16134e-07,-3.41303e-07,-1.1681,0,50,149,-5.99993,8.00009,-106,-7.00009
-95,1,-5.99994,-8.00008,-4.91136e-07,7.83257e-07,-8.13881e-07,9.02116e-07,-6.09995e-07,-1.28662,0,55,149,-5.99994,8.00008,-101,-7.00008
-90,1,-5.99994,-8.00009,-1.16341e-06,7.75702e-07,-1.1255e-07,7.77334e-07,-1.16504e-06,-1.54181,0,60,149,-5.99994,8.00009,-95.9999,-7.00009
-85,1,-5.99994,-8.00011,-1.62701e-06,3.73602e-07,1.05594e-06,5.04386e-07,-1.75779e-06,1.32797,0,65,149,-5.99994,8.00011,-90.9999,-7.00011
-80,1,-5.99992,-8.00009,-1.52759e-06,1.38449e-07,1.62863e-06,4.70345e-07,-1.85948e-06,1.18377,0,70,149,-5.99993,8.00009,-85.9999,-7.00009
-75,1,-6.00001,-7.99998,-9.2316e-07,7.99157e-08,1.15042e-06,3.41534e-07,-1.18478e-06,1.14394,0,75,149,-6.00001,7.99999,-81,-6.99998
-70,1,-6,-8,-1.22324e-07,5.58538e-07,-2.16769e-07,5.75375e-07,-1.39161e-07,-1.41668,6.69012e-06,80,149,-6,8,-76,-7
-65,1,-6,-8,5.22682e-07,8.90301e-07,-1.39823e-06,1.42937e-06,-1.63831e-08,-0.913948,3.03292e-06,85,149,-6,8,-71,-7
-60,1,-5.99999,-8,6.60424e-07,9.82288e-07,-1.37835e-06,1.52907e-06,1.1364e-07,-0.9001,1.03967e-05,90,149,-6,8,-66,-7
-55,1,-6,-8,2.1599e-07,6.52195e-07,-1.29075e-07,6.61543e-07,2.06642e-07,-1.42695,0,95,149,-6,7.99999,-61,-7
-50,1,-6,-8,8.98201e-08,1.82979e-07,1.05064e-06,6.63779e-07,-3.90979e-07,0.829617,0,100,149,-6,8,-56,-7
-45,1,-5.99999,-8,4.71616e-07,9.95383e-08,4.62569e-07,5.82399e-07,-1.12443e-08,0.446698,3.06035e-07,105,149,-5.99999,8.00001,-51,-7
-40,1,-5.99999,-8,8.17125e-07,7.17203e-07,-1.29614e-06,1.41716e-06,1.17171e-07,-0.746928,0,110,149,-5.99999,8.00001,-46,-7
-35,1,-5.99999,-8,7.88477e-07,1.48101e-06,-2.6871e-06,2.5222e-06,-2.52713e-07,-0.911516,8.5811e-06,115,149,-5.99999,8,-41,-7
-30,1,-5.99995,-8.00011,1.17073e-07,2.06941e-06,-2.15163e-06,2.54592e-06,-3.59438e-07,-1.15384,0,120,149,-5.99994,8.0001,-35.9999,-7.00011
-25,1,-6.00001,-8.00002,-8.9965e-07,2.00616e-06,-7.08336e-08,2.00659e-06,-9.00082e-07,-1.55861,0,125,149,-6.00001,8.00002,-31,-7.00002
-20,1,-5.99998,-8,-1.208e-06,1.25441e-06,1.18257e-06,1.38903e-06,-1.34263e-06,1.34694,4.89192e-06,130,149,-5.99999,8.00001,-26,-7
-15,1,-6,-8,-1.0403e-06,2.76114e-07,9.44263e-07,4.27935e-07,-1.19212e-06,1.25968,0,135,149,-5.99999,8.00001,-21,-7
-10,1,-5.99998,-8.00002,-8.72616e-07,-4.43371e-07,3.09521e-07,-3.93393e-07,-9.22594e-07,1.25843,0,140,149,-5.99999,8.00001,-16,-7.00002
-5,1,-6,-8,-5.53911e-07,-6.76779e-07,4.21079e-08,-5.50404e-07,-6.80286e-07,0.165083,7.11464e-06,145,149,-6.00001,8,-11,-7
0,1,-6.00002,-8.00002,9.90294e-08,-5.76961e-07,-1.57879e-07,1.08125e-07,-5.86057e-07,-0.11472,3.40113e-06,150,149,-6.00001,8.00001,-6.00002,-7.00002
5,1,-6,-8,8.36439e-07,-6.6399e-07,-7.5993e-08,8.374e-07,-6.64952e-07,-0.0253021,3.08281e-06,155,149,-6,8,-1,-7
10,1,-6,-8,1.06326e-06,-4.61959e-07,-3.77993e-07,1.08633e-06,-4.8503e-07,-0.121467,8.22464e-06,160,149,-6,8,4,-7
15,1,-5.99989,-8.00008,7.65237e-07,9.50575e-08,-5.43923e-07,8.61711e-07,-1.41748e-09,-0.340889,0,165,149,-5.99989,8.00007,9.00011,-7.00008
20,1,-6,-8,3.14572e-07,5.02876e-07,-1.72396e-07,5.36374e-07,2.81073e-07,-1.20013,0,170,149,-6,8,14,-7
25,1,-6,-8.00002,-3.04297e-08,3.45252e-07,9.27312e-07,6.57672e-07,-3.4285e-07,0.977858,0,175,149,-6,8.00001,19,-7.00002
30,1,-6,-7.99998,-1.21733e-07,-7.28783e-08,1.63804e-06,7.22077e-07,-9.16689e-07,0.800306,6.09931e-06,180,149,-6,7.99999,24,-6.99998
35,1,-6,-8,3.83925e-07,-1.54512e-07,1.36469e-06,8.4824e-07,-6.18828e-07,0.597499,1.22055e-05,185,149,-6,8,29,-7
40,1,-5.99998,-8,7.96157e-07,6.48878e-08,5.40818e-07,8.85286e-07,-2.42409e-08,0.318393,1.36786e-05,190,149,-5.99999,8,34,-7
45,1,-5.99998,-7.99998,7.64658e-07,3.64953e-07,-1.7697e-07,7.8337e-07,3.4624e-07,-0.208404,0,195,149,-5.99999,7.99999,39,-6.99998
50,1,-6.00002,-8.00002,6.48418e-07,2.91602e-07,-8.1559e-07,9.15123e-07,2.48961e-08,-0.579195,1.18767e-05,200,149,-6.00001,8.00002,44,-7.00002
55,1,-6,-8,2.70252e-07,-1.03337e-07,-1.05471e-06,6.42915e-07,-4.76001e-07,-0.615187,1.44718e-05,205,149,-6.00001,8,49,-7
60,1,-5.99992,-8.00012,-2.4263e-07,-5.03804e-07,-1.02475e-06,1.55537e-07,-9.01971e-07,-0.660622,0,210,149,-5.99993,8.00012,54.0001,-7.00012
65,1,-5.99985,-8.00014,-1.03581e-06,-8.79867e-07,-9.26975e-08,-8.67132e-07,-1.04854e-06,-1.30263,0,215,149,-5.99985,8.00014,59.0002,-7.00014
70,1,-6.00003,-8,-1.89304e-06,-1.02603e-06,1.15281e-06,-7.38307e-07,-2.18076e-06,1.10781,4.3724e-06,220,149,-6.00002,8,64,-7
75,1,-6.00003,-8,-1.99177e-06,-1.22241e-06,2.09945e-06,-4.89103e-07,-2.72508e-06,0.961028,5.30923e-06,225,149,-6.00003,8,69,-7
80,1,-6.00005,-8,-7.36888e-07,-1.17047e-06,1.86314e-06,2.78305e-09,-1.91014e-06,0.671075,0,230,149,-6.00005,8.00001,74,-7
85,1,-6,-8,9.99931e-07,-1.29682e-06,1.21647e-06,1.15106e-06,-1.44795e-06,0.243541,0,235,149,-6,7.99999,79,-7
90,1,-6.00002,-8,1.93437e-06,-1.36504e-06,7.67456e-07,1.97841e-06,-1.40908e-06,0.11427,5.00763e-06,240,149,-6.00001,8,84,-7
95,1,-6,-8.00003,1.37073e-06,-1.60494e-06,1.29309e-06,1.50514e-06,-1.73935e-06,0.204967,9.77508e-06,245,149,-6,8.00004,89,-7.00003
100,1,-5.99989,-8.00003,6.04832e-08,-1.37635e-06,1.7025e-06,4.55954e-07,-1.77182e-06,0.434911,0,250,149,-5.9999,8.00003,94.0001,-7.00003
105,1,-5.99997,-8.00002,-3.87133e-07,-1.06401e-06,1.69144e-06,1.85351e-07,-1.6365e-06,0.595067,9.42382e-06,255,149,-5.99997,8.00001,99,-7.00002
110,1,-5.99995,-8,-8.3192e-08,-3.54581e-07,1.04013e-06,3.18588e-07,-7.56361e-07,0.657784,6.37025e-06,260,149,-5.99996,8,104,-7
115,1,-5.99994,-8.00006,9.70773e-07,4.52929e-08,4.21297e-08,9.71252e-07,4.48136e-08,0.0227453,0,265,149,-5.99995,8.00006,109,-7.00006
120,1,-5.99982,-8.00002,2.88327e-06,-2.83915e-07,-1.22432e-07,2.88445e-06,-2.85098e-07,-0.0193185,0,270,149,-5.99981,8.00001,114,-7.00002
125,1,-6,-8.00002,5.68225e-06,-1.12087e-06,2.17617e-07,5.68399e-06,-1.12261e-06,0.0159884,1.05161e-05,275,149,-5.99999,8.00001,119,-7.00002
130,1,-5.99988,-8.00002,1.28143e-05,-2.84973e-06,1.13847e-06,1.2835e-05,-2.87038e-06,0.0362765,0,280,149,-5.99987,8.00001,124,-7.00002
-135,-4,0,0,0,0,0,0,0,0,-1,15,154,0,0,-135,-4
-130,-4,-6.00003,-8.00011,0,0,0,0,0,0,-1,20,154,-6.00003,8.00011,-136,-12.0001
-125,-4,-5.99995,-8.00012,-3.88388e-06,-5.18662e-07,6.04078e-06,1.25617e-06,-5.65872e-06,1.03953,0,25,154,-5.99995,8.00012,-131,-12.0001
-120,-4,-6.00002,-8,1.2134e-07,4.65263e-07,-8.69742e-08,4.70677e-07,1.15927e-07,-1.44695,5.92458e-06,30,154,-6.00002,7.99999,-126,-12
-115,-4,-5.99994,-8.00008,5.2484e-07,5.02541e-07,-1.41745e-06,1.2225e-06,-1.95122e-07,-0.777533,0,35,154,-5.99994,8.00008,-121,-12.0001
-110,-4,-5.99993,-8.00009,2.65315e-07,-3.49125e-08,-9.90038e-07,6.32481e-07,-4.02078e-07,-0.638181,0,40,154,-5.99993,8.0001,-116,-12.0001
-105,-4,-5.99993,-8.00008,3.05049e-08,-7.12144e-07,2.06029e-07,4.45295e-08,-7.26168e-07,0.13531,0,45,154,-5.99993,8.00007,-111,-12.0001
-100,-4,-5.99992,-8.00008,2.44828e-07,-9.69303e-07,6.552e-07,3.27581e-07,-1.05206e-06,0.247429,0,50,154,-5.99992,8.00007,-106,-12.0001
-95,-4,-5.99993,-8.00006,7.39297e-08,-7.42363e-07,2.73694e-07,9.62605e-08,-7.64694e-07,0.161755,0,55,154,-5.99993,8.00007,-101,-12.0001
-90,-4,-6.00001,-7.99998,-1.06698e-06,-5.59347e-07,6.76786e-07,-3.9016e-07,-1.23617e-06,1.10717,9.76754e-06,60,154,-6.00001,7.99998,-96,-12
-85,-4,-6,-8,-1.85668e-06,-2.56712e-07,9.09226e-07,-1.36561e-07,-1.97683e-06,1.31241,1.02621e-05,65,154,-6,8,-91,-12
-80,-4,-6,-7.99997,-1.629e-06,-2.61003e-09,1.01481e-06,1.42708e-07,-1.77432e-06,1.29187,4.74664e-06,70,154,-6,7.99997,-86,-12
-75,-4,-6.00002,-8,-7.05068e-07,3.59265e-07,5.27074e-08,3.59917e-07,-7.0572e-07,1.54606,1.25255e-05,75,154,-6.00002,7.99999,-81,-12
-70,-4,-6.00002,-7.99998,-2.16415e-08,1.01009e-06,-1.3875e-06,1.35875e-06,-3.70301e-07,-1.10509,6.23338e-07,80,154,-6.00001,7.99998,-76,-12
-65,-4,-5.99999,-8,2.04959e-08,1.38478e-06,-2.32408e-06,2.0501e-06,-6.44827e-07,-1.05081,1.08231e-05,85,154,-5.99999,8,-71,-12
-60,-4,-6,-8.00002,-2.0586e-07,1.05936e-06,-1.72644e-06,1.49696e-06,-6.43457e-07,-1.10162,1.01145e-05,90,154,-6,8.00001,-66,-12
-55,-4,-6,-8,-4.47371e-07,4.74197e-07,-2.39423e-07,4.89493e-07,-4.62668e-07,-1.44371,0,95,154,-6,8,-61,-12
-50,-4,-5.99993,-8.00017,1.09641e-07,-1.36933e-07,8.38819e-07,4.23509e-07,-4.508e-07,0.642448,0,100,154,-5.99993,8.00017,-55.9999,-12.0002
-45,-4,-6,-8.00002,1.33273e-06,-2.05884e-07,-1.21919e-08,1.33275e-06,-2.05908e-07,-0.00396189,0,105,154,-6,8.00001,-51,-12
-40,-4,-6,-8.00002,1.99479e-06,7.1632e-08,-1.71287e-06,2.32089e-06,-2.54466e-07,-0.363813,0,110,154,-6,8.00001,-46,-12
-35,-4,-5.99985,-8.00012,1.48942e-06,7.14488e-07,-2.85024e-06,2.57881e-06,-3.749e-07,-0.652665,0,115,154,-5.99985,8.00012,-40.9998,-12.0001
-30,-4,-5.99994,-8.00011,1.6119e-08,1.20048e-06,-1.94046e-06,1.74498e-06,-5.28372e-07,-1.0594,0,120,154,-5.99994,8.00011,-35.9999,-12.0001
-25,-4,-6,-8,-1.50264e-06,1.55823e-06,6.56517e-07,1.59304e-06,-1.53744e-06,1.46515,4.20052e-06,125,154,-6,8,-31,-12
-20,-4,-5.99995,-8.00009,-1.78249e-06,1.11943e-06,2.51727e-06,1.58926e-06,-2.25232e-06,1.21353,0,130,154,-5.99995,8.0001,-25.9999,-12.0001
-15,-4,-5.99998,-7.99998,-1.26596e-06,3.31805e-07,2.40355e-06,9.76001e-07,-1.91016e-06,1.07874,5.82204e-06,135,154,-5.99999,7.99999,-21,-12
-10,-4,-6,-7.99998,-9.25251e-07,-4.99002e-07,1.23266e-06,-5.99871e-08,-1.36427e-06,0.95186,0,140,154,-6,7.99998,-16,-12
-5,-4,-5.99998,-8,-6.59187e-07,-6.13759e-07,8.60458e-08,-5.87822e-07,-6.85124e-07,1.02827,0,145,154,-5.99999,8,-11,-12
0,-4,-5.99998,-7.99998,-2.66608e-07,-4.43883e-07,-3.59554e-07,-1.54805e-07,-5.55686e-07,-0.556366,6.39488e-06,150,154,-5.99999,7.99999,-5.99998,-12
5,-4,-6,-8,5.63902e-07,-4.85052e-07,-2.03103e-07,5.73643e-07,-4.94793e-07,-0.0956288,0,155,154,-6,8,-1,-12
10,-4,-6,-7.99998,1.28361e-06,-3.9667e-07,-7.26349e-07,1.35874e-06,-4.71807e-07,-0.20401,9.14902e-06,160,154,-5.99999,7.99999,4,-12
15,-4,-6.00005,-7.99997,1.08406e-06,-1.15222e-07,-1.00979e-06,1.26831e-06,-2.99474e-07,-0.349915,0,165,154,-6.00004,7.99998,8.99995,-12
20,-4,-5.99992,-8.00006,1.48951e-07,1.15303e-07,-2.87707e-07,2.76961e-07,-1.27069e-08,-0.727186,0,170,154,-5.99992,8.00006,14.0001,-12.0001
25,-4,-6,-8.00002,-5.56054e-07,8.56433e-08,8.62004e-07,3.02109e-07,-7.7252e-07,1.10536,6.16508e-06,175,154,-6,8.00002,19,-12
30,-4,-5.99998,-8,-4.01629e-07,7.76335e-08,1.02539e-06,4.03935e-07,-7.27931e-07,1.00401,0,180,154,-5.99998,8,24,-12
35,-4,-6,-8,5.7133e-07,4.82257e-07,-4.03461e-08,5.75685e-07,4.77901e-07,-0.212655,1.26794e-05,185,154,-6.00001,8,29,-12
40,-4,-5.99998,-8,1.20149e-06,1.19349e-06,-1.34915e-06,1.87208e-06,5.22903e-07,-0.78243,0,190,154,-5.99999,8,34,-12
45,-4,-6,-8.00002,9.64714e-07,1.79309e-06,-1.81634e-06,2.37706e-06,3.80742e-07,-0.999344,6.71169e-06,195,154,-6,8.00001,39,-12
50,-4,-5.99998,-8,5.22781e-07,1.56773e-06,-1.49545e-06,1.95743e-06,1.33077e-07,-1.09034,0,200,154,-5.99999,7.99999,44,-12
55,-4,-5.99998,-8,6.47733e-08,5.61813e-07,-8.84775e-07,8.20707e-07,-1.94121e-07,-1.04132,9.8542e-06,205,154,-5.99998,8,49,-12
60,-4,-6,-7.99998,-4.19625e-07,-6.99163e-07,-3.25242e-07,-3.44962e-07,-7.73826e-07,-0.430413,0,210,154,-6,7.99998,54,-12
65,-4,-6,-8,-1.11929e-06,-1.48062e-06,4.72618e-07,-1.0025e-06,-1.59742e-06,0.459028,0,215,154,-6,8,59,-12
70,-4,-5.99991,-8.00009,-1.81418e-06,-1.38307e-06,9.30045e-07,-1.08607e-06,-2.11118e-06,1.00242,0,220,154,-5.99991,8.0001,64.0001,-12.0001
75,-4,-6.00003,-8,-1.79523e-06,-6.8997e-07,7.90577e-07,-5.6315e-07,-1.92205e-06,1.26034,1.04219e-05,225,154,-6.00004,8,69,-12
80,-4,-6.00003,-8,-6.02028e-07,-4.48083e-10,4.54505e-08,4.09159e-10,-6.02885e-07,1.53309,1.04405e-05,230,154,-6.00003,8,74,-12
85,-4,-6.00003,-8.00003,9.47691e-07,3.93311e-08,-3.41766e-07,9.78774e-07,8.24787e-09,-0.179931,9.44499e-06,235,154,-6.00002,8.00002,79,-12
90,-4,-6,-8.00002,1.61196e-06,-3.58009e-07,8.26826e-08,1.61283e-06,-3.58876e-07,0.0209734,7.93418e-06,240,154,-5.99999,8.00002,84,-12
95,-4,-6,-8,9.13532e-07,-8.92002e-07,1.30389e-06,1.12433e-06,-1.1028e-06,0.312723,1.04245e-05,245,154,-6,8,89,-12
100,-4,-6,-8,-2.43949e-07,-9.13616e-07,2.02319e-06,4.86785e-07,-1.64435e-06,0.625575,7.81085e-06,250,154,-6,8,94,-12
105,-4,-6,-8,-4.20301e-07,-6.85673e-07,1.85604e-06,3.84471e-07,-1.49045e-06,0.714391,8.24055e-06,255,154,-5.99999,8,99,-12
110,-4,-6,-7.99998,1.29524e-07,-1.79529e-07,1.32165e-06,6.53651e-07,-7.03656e-07,0.670542,7.58742e-06,260,154,-6,7.99999,104,-12
115,-4,-6,-8,7.33447e-07,9.9272e-08,9.24778e-07,9.77027e-07,-1.44308e-07,0.484846,6.2148e-06,265,154,-6,8,109,-12
120,-4,-6,-8,1.3867e-06,-1.48504e-07,1.70961e-06,1.76797e-06,-5.29774e-07,0.419548,8.00358e-06,270,154,-6,8,114,-12
125,-4,-6.00003,-8,2.28788e-06,-7.27187e-07,3.00415e-06,2.90846e-06,-1.34777e-06,0.391792,1.21783e-05,275,154,-6.00002,8,119,-12
130,-4,-6,-7.99998,6.01274e-06,-2.05768e-06,5.29024e-06,6.80242e-06,-2.84736e-06,0.29012,5.86159e-06,280,154,-6.00001,7.99999,124,-12
-135,-9,0,0,0,0,0,0,0,0,-1,15,159,0,0,-135,-9
-130,-9,-6,-8,0,0,0,0,0,0,-1,20,159,-6,8,-136,-17
-125,-9,-6,-8,-1.12904e-06,-5.38087e-07,3.05e-06,7.19796e-07,-2.38692e-06,0.881091,0,25,159,-6,8,-131,-17
-120,-9,-6,-8,1.10738e-06,-7.0856e-07,-1.55609e-08,1.10741e-06,-7.08593e-07,-0.00428444,8.26252e-06,30,159,-6,8,-126,-17
-115,-9,-5.99994,-8.00008,3.91447e-07,-1.0133e-06,-1.03072e-07,3.93335e-07,-1.01519e-06,-0.0366215,0,35,159,-5.99994,8.00008,-121,-17.0001
-110,-9,-6,-8,-5.6807e-07,-1.21667e-06,4.88198e-07,-4.86471e-07,-1.29827e-06,0.322611,7.1084e-06,40,159,-6,8,-116,-17
-105,-9,-6,-8,-6.33943e-07,-1.40655e-06,1.16561e-06,-3.21038e-07,-1.71945e-06,0.492726,0,45,159,-6,8,-111,-17
-100,-9,-6.00004,-8.00002,5.1279e-07,-1.4817e-06,1.26944e-06,6.97649e-07,-1.66656e-06,0.283405,0,50,159,-6.00004,8.00001,-106,-17
-95,-9,-6.00003,-8,1.06179e-06,-1.34037e-06,8.66012e-07,1.13746e-06,-1.41603e-06,0.173005,1.03899e-05,55,159,-6.00003,8,-101,-17
-90,-9,-5.99982,-8.00011,-8.31833e-08,-1.09896e-06,1.06771e-06,1.45781e-07,-1.32792e-06,0.40516,0,60,159,-5.99982,8.0001,-95.9998,-17.0001
-85,-9,-6.00001,-8,-1.44539e-06,-4.24588e-07,7.92745e-07,-2.88753e-07,-1.58122e-06,1.24064,1.06517e-05,65,159,-6.00001,8,-91,-17
-80,-9,-6.00001,-8.00002,-1.7054e-06,1.52279e-07,6.43306e-07,2.06396e-07,-1.75952e-06,1.40411,5.32764e-06,70,159,-6.00001,8.00001,-86,-17
-75,-9,-6.00002,-8,-6.78802e-07,7.47965e-07,-4.69071e-07,7.85529e-07,-7.16366e-07,-1.41198,1.51735e-05,75,159,-6.00002,8,-81,-17
-70,-9,-5.9999,-8.00005,1.22768e-07,1.17152e-06,-1.70064e-06,1.64615e-06,-3.51863e-07,-1.0617,0,80,159,-5.9999,8.00005,-75.9999,-17
-65,-9,-5.99999,-7.99998,-2.21138e-07,1.3042e-06,-2.31044e-06,1.9258e-06,-8.42734e-07,-1.07715,0,85,159,-5.99999,7.99999,-71,-17
-60,-9,-5.99996,-8.00011,-8.73255e-07,5.98494e-07,-1.57934e-06,9.42014e-07,-1.21678e-06,-1.16047,0,90,159,-5.99996,8.00011,-66,-17.0001
-55,-9,-6,-8.00002,-1.04544e-06,-3.96648e-09,-4.33001e-07,3.92465e-08,-1.08865e-06,-1.37379,8.58929e-06,95,159,-6,8.00001,-61,-17
-50,-9,-6.00002,-7.99998,-2.11022e-07,-2.43689e-07,1.38555e-07,-1.56179e-07,-2.98532e-07,0.669628,1.11194e-05,100,159,-6.00002,7.99998,-56,-17
-45,-9,-6.00001,-8,1.37491e-06,-2.51647e-08,-5.59171e-07,1.42867e-06,-7.89313e-08,-0.189989,0,105,159,-6.00001,8.00001,-51,-17
-40,-9,-5.99999,-8,2.32225e-06,2.63883e-09,-1.70502e-06,2.60186e-06,-2.76972e-07,-0.31693,8.75538e-06,110,159,-5.99999,7.99999,-46,-17
-35,-9,-6,-7.99998,1.82209e-06,1.57723e-07,-2.33731e-06,2.42457e-06,-4.44764e-07,-0.476002,6.95472e-06,115,159,-6,7.99998,-41,-17
-30,-9,-6.00001,-8,1.18478e-07,-3.86117e-08,-1.21904e-06,6.54492e-07,-5.74626e-07,-0.721319,2.62086e-06,120,159,-6.00001,8,-36,-17
-25,-9,-5.99992,-8.00012,-1.67326e-06,9.50982e-08,1.49353e-06,3.68258e-07,-1.94642e-06,1.22012,0,125,159,-5.99992,8.00012,-30.9999,-17.0001
-20,-9,-5.99994,-8.00009,-2.05501e-06,2.07656e-08,3.59528e-06,1.05862e-06,-3.09287e-06,1.0472,0,130,159,-5.99994,8.00009,-25.9999,-17.0001
-15,-9,-6,-7.99998,-1.31261e-06,-1.4032e-07,3.57061e-06,1.1526e-06,-2.60553e-06,0.944013,7.88181e-06,135,159,-6,7.99998,-21,-17
