 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
-57,24,1.88476,0.00241089,0.0183923,-2.55492e-05,3.38917e-05,0.0183923,-2.56123e-05,0.00184015,0.00349026,93,126,1.88476,-0.00241128,-55.1152,24.0024
-52,24,1.97057,0.00149536,0.0176856,-5.28764e-05,-5.05581e-05,0.0176858,-5.30211e-05,-0.00285016,0.00235816,98,126,1.97058,-0.00149233,-50.0294,24.0015
-47,24,2.05708,0.00075531,0.0177805,-7.96548e-05,-9.8916e-05,0.017781,-8.02018e-05,-0.00553814,0.002288,103,126,2.05708,-0.00075335,-44.9429,24.0008
-42,24,2.14433,-0.000152588,0.0185627,-0.000107481,-0.000105836,0.0185633,-0.000108082,-0.00566844,0.00290956,108,126,2.14433,0.000156364,-39.8557,23.9998
-37,24,2.24137,-1.52588e-05,0.0197094,-0.000128595,-8.69391e-05,0.0197098,-0.000128976,-0.00438235,0.00385947,113,126,2.24137,1.74994e-05,-34.7586,24
-32,24,2.34416,0.000221252,0.0208122,-0.000147522,-6.38791e-05,0.0208124,-0.000147716,-0.00304767,0.00473348,118,126,2.34416,-0.000224035,-29.6558,24.0002
-27,24,2.45353,-0.000205994,0.0215158,-0.000169098,-4.18058e-05,0.0215159,-0.000169179,-0.00192786,0.00518916,123,126,2.45353,0.000202806,-24.5465,23.9998
-22,24,2.56679,0.00105286,0.0215631,-0.000203922,-2.97013e-05,0.0215631,-0.000203962,-0.00136451,0.00517164,128,126,2.56679,-0.00105395,-19.4332,24.0011
-17,24,2.67676,0.00025177,0.0208787,-0.000243165,-2.40467e-05,0.0208787,-0.000243192,-0.00113847,0.00462909,133,126,2.67676,-0.000249434,-14.3232,24.0003
-12,24,2.78467,4.57764e-05,0.0196551,-0.000272376,-2.87384e-05,0.0196551,-0.000272418,-0.00144214,0.00385182,138,126,2.78468,-4.26935e-05,-9.21533,24
-7,24,2.87805,-0.000534058,0.0183396,-0.000283234,-4.26837e-05,0.0183397,-0.000283332,-0.00229199,0.00302069,143,126,2.87805,0.000535442,-4.12195,23.9995
-2,24,2.96373,-0.0013504,0.0174394,-0.000288444,-4.27303e-05,0.0174395,-0.000288547,-0.00241033,0.00258388,148,126,2.96373,0.00135095,0.96373,23.9986
3,24,3.04648,-0.00252533,0.0173743,-0.000298869,-4.6943e-06,0.0173743,-0.00029887,-0.000265617,0.00305193,153,126,3.04648,0.00252304,6.04648,23.9975
8,24,3.13046,-0.00353241,0.0182817,-0.000310109,9.00259e-05,0.0182822,-0.000310544,0.00484208,0.00421987,158,126,3.13046,0.0035286,11.1305,23.9965
13,24,3.22209,-0.00366211,0.019856,-0.000302363,0.000201876,0.019858,-0.000304385,0.0100132,0.00530164,163,126,3.22209,0.00366242,16.2221,23.9963
18,24,3.32944,-0.00306702,0.0214529,-0.000255174,0.000257522,0.0214559,-0.000258228,0.0118607,0.00587307,168,126,3.32943,0.0030706,21.3294,23.9969
23,24,3.44833,9.91821e-05,0.0223823,-0.000171265,0.000199347,0.0223841,-0.000173027,0.00883792,0.00593811,173,126,3.44834,-9.88702e-05,26.4483,24.0001
28,24,3.56702,0.00231934,0.0222724,-7.78549e-05,6.50632e-05,0.0222726,-7.80448e-05,0.00291104,0.00543445,178,126,3.56701,-0.00231705,31.567,24.0023
33,24,3.68033,0.00135803,0.0212547,-1.15205e-05,-6.19929e-05,0.0212549,-1.17011e-05,-0.00291506,0.00484865,183,126,3.68033,-0.00135618,36.6803,24.0014
38,24,3.78555,-0.000183105,0.0198295,7.89203e-06,-0.00011902,0.0198302,7.1777e-06,-0.00600427,0.00412103,188,126,3.78556,0.000184761,41.7856,23.9998
43,24,3.87976,0.000930786,0.0185493,-1.28354e-05,-0.000101664,0.0185498,-1.33924e-05,-0.00547672,0.00345153,193,126,3.87977,-0.000927742,46.8798,24.0009
48,24,3.96727,-0.000679016,0.0178407,-4.20372e-05,-5.48491e-05,0.0178409,-4.22057e-05,-0.00306711,0.00277573,198,126,3.96727,0.000682721,51.9673,23.9993
53,24,4.05334,-0.00075531,0.0179301,-5.61427e-05,-8.11797e-06,0.0179301,-5.61457e-05,-0.000451344,0.00265857,203,126,4.05334,0.000757199,57.0533,23.9992
58,24,4.1424,-0.000106812,0.0187464,-5.02536e-05,2.74457e-05,0.0187465,-5.02942e-05,0.00146013,0.0032572,208,126,4.14239,0.000107826,62.1424,23.9999
63,24,4.23785,-0.000175476,0.0199242,-3.00048e-05,4.17272e-05,0.0199243,-3.00929e-05,0.00209114,0.00396467,213,126,4.23786,0.000178681,67.2379,23.9998
68,24,4.34459,0.00180054,0.0209941,-2.59124e-06,2.3321e-05,0.0209941,-2.61702e-06,0.0011107,0.00439581,218,126,4.34459,-0.00180165,72.3446,24.0018
73,24,4.45634,0.00154114,0.0215535,1.90866e-05,-7.95149e-06,0.0215535,1.90837e-05,-0.000369246,0.00466295,223,126,4.45634,-0.00153964,77.4563,24.0015
78,24,4.56743,0.00111389,0.0214213,2.86648e-05,-3.09084e-05,0.0214213,2.86195e-05,-0.00144481,0.00489616,228,126,4.56743,-0.00111466,82.5674,24.0011
83,24,4.67699,-9.15527e-05,0.0206854,1.83606e-05,-3.4349e-05,0.0206854,1.83033e-05,-0.00166202,0.00472804,233,126,4.67699,8.81197e-05,87.677,23.9999
88,24,4.77959,-0.000663757,0.0196167,-1.0663e-05,-2.58483e-05,0.0196168,-1.06981e-05,-0.00131695,0.00413537,238,126,4.77959,0.000666833,92.7796,23.9993
93,24,4.8752,-0.000465393,0.0185846,-4.79505e-05,-2.56419e-05,0.0185846,-4.79855e-05,-0.00137618,0.00317968,243,126,4.8752,0.000465566,97.8752,23.9995
98,24,4.96391,-0.00141144,0.0179579,-7.63817e-05,-4.56661e-05,0.017958,-7.6497e-05,-0.00253216,0.00249099,248,126,4.96392,0.0014105,102.964,23.9986
103,24,5.05042,-0.00038147,0.0179794,-9.13886e-05,-7.96302e-05,0.0179797,-9.17399e-05,-0.00440646,0.00260336,253,126,5.05041,0.00038421,108.05,23.9996
108,24,5.14005,-0.00132751,0.0186799,-8.9532e-05,-9.47091e-05,0.0186803,-9.00095e-05,-0.00504576,0.00361136,258,126,5.14005,0.00132738,113.14,23.9987
113,24,5.23495,-0.0018692,0.0198114,-7.18168e-05,-7.71739e-05,0.0198117,-7.2116e-05,-0.00388128,0.00441696,263,126,5.23496,0.00186628,118.235,23.9981
118,24,5.3389,-0.00186157,0.0211234,-3.49625e-05,-2.35564e-05,0.0211234,-3.49879e-05,-0.00111334,0.00498023,268,126,5.3389,0.00186368,123.339,23.9981
123,24,5.45126,-0.000648499,0.0223187,3.29178e-05,5.09915e-05,0.0223188,3.28012e-05,0.00228806,0.00521333,273,126,5.45126,0.000646689,128.451,23.9994
128,24,5.56631,0.000274658,0,0,0,0,0,0,-1,278,126,5.56631,-0.000276132,133.566,24.0003
-132,19,0.345081,0.00154114,0.0215739,-7.78786e-05,9.15473e-05,0.0215743,-7.82665e-05,0.00422806,0.00456557,18,131,0.345082,-0.00154837,-131.655,19.0015
-127,19,0.453836,0.0014801,0.0217256,9.92154e-06,9.81662e-05,0.0217261,9.479e-06,0.0045204,0.00487419,23,131,0.453837,-0.00148027,-126.546,19.0015
-122,19,0.565479,0.00157166,0.0215138,8.27916e-05,0.000106746,0.0215144,8.22591e-05,0.00498076,0.00474894,28,131,0.56548,-0.00157268,-121.435,19.0016
-117,19,0.67522,0.00175476,0.0208394,0.000117527,9.54931e-05,0.0208398,0.000117088,0.0046082,0.00433697,33,131,0.675219,-0.00175723,-116.325,19.0018
-112,19,0.782627,0.00178528,0.0197524,0.000106567,6.68644e-05,0.0197526,0.00010634,0.00340344,0.00363637,38,131,0.782627,-0.00179151,-111.217,19.0018
-107,19,0.875935,0.000930786,0.0186412,6.50929e-05,1.87647e-05,0.0186413,6.50734e-05,0.00101015,0.00297767,43,131,0.875935,-0.0009282,-106.124,19.0009
-102,19,0.964401,0.000198364,0.017961,1.35461e-05,-3.49226e-05,0.0179611,1.34772e-05,-0.00194581,0.00240012,48,131,0.964403,-0.000198904,-101.036,19.0002
-97,19,1.05192,0.000167847,0.01798,-2.74451e-05,-8.78522e-05,0.0179804,-2.78726e-05,-0.00487851,0.00247122,53,131,1.05192,-0.000160651,-95.9481,19.0002
-92,19,1.14212,-0.000823975,0.0186973,-6.93269e-05,-0.000138323,0.0186984,-7.03475e-05,-0.00737011,0.00378999,58,131,1.14212,0.000826182,-90.8579,18.9992
-87,19,1.23694,0.000991821,0.0199086,-0.000115607,-0.000170339,0.01991,-0.000117056,-0.00850585,0.00541902,63,131,1.23694,-0.000988475,-85.7631,19.001
-82,19,1.34064,0.00050354,0.0212251,-0.000139945,-0.000154767,0.0212262,-0.000141066,-0.00724343,0.00668612,68,131,1.34064,-0.000510414,-80.6594,19.0005
-77,19,1.45397,0.000335693,0.0220849,-0.000112214,-8.75944e-05,0.0220853,-0.000112559,-0.00394612,0.00723104,73,131,1.45397,-0.000341765,-75.546,19.0003
-72,19,1.57265,-6.10352e-05,0.022059,-4.33473e-05,9.70498e-06,0.022059,-4.33512e-05,0.000439092,0.00697971,78,131,1.57265,5.77826e-05,-70.4273,18.9999
-67,19,1.68571,0.000289917,0.0211322,3.3111e-05,8.72787e-05,0.0211326,3.2749e-05,0.00413652,0.00615589,83,131,1.6857,-0.000288271,-65.3143,19.0003
-62,19,1.78922,0.00172424,0.0197277,7.2298e-05,0.000101354,0.0197282,7.17761e-05,0.00515636,0.00484903,88,131,1.78923,-0.0017268,-60.2108,19.0017
-57,19,1.88353,0.00170898,0.0184454,6.25157e-05,6.93728e-05,0.0184457,6.22543e-05,0.0037737,0.00346388,93,131,1.88353,-0.00170618,-55.1165,19.0017
-52,19,1.97058,0.00140381,0.0177575,2.83949e-05,1.92893e-05,0.0177575,2.83727e-05,0.001088,0.00235173,98,131,1.97058,-0.00140595,-50.0294,19.0014
-47,19,2.05649,0.000854492,0.017845,-6.43442e-06,-1.13232e-05,0.017845,-6.44103e-06,-0.000634301,0.00225304,103,131,2.05648,-0.000860168,-44.9435,19.0009
-42,19,2.14497,0.000213623,0.0186119,-3.63729e-05,-2.25583e-05,0.0186119,-3.64017e-05,-0.00120967,0.00289702,108,131,2.14498,-0.00021329,-39.855,19.0002
-37,19,2.2417,3.05176e-05,0.0197438,-5.2984e-05,-2.85421e-05,0.0197439,-5.30258e-05,-0.00144174,0.00382486,113,131,2.2417,-2.74213e-05,-34.7583,19
-32,19,2.34458,0.000854492,0.0208199,-5.72256e-05,-3.97048e-05,0.02082,-5.73015e-05,-0.00190183,0.00473195,118,131,2.34458,-0.000847614,-29.6554,19.0009
-27,19,2.45439,0.000610352,0.0214861,-6.63107e-05,-3.88388e-05,0.0214861,-6.638e-05,-0.00180206,0.00523747,123,131,2.45439,-0.000611521,-24.5456,19.0006
-22,19,2.56682,0.00128174,0.0215033,-9.74476e-05,-1.9687e-05,0.0215034,-9.74657e-05,-0.000911399,0.00524076,128,131,2.56682,-0.00128147,-19.4332,19.0013
-17,19,2.67627,0.00123596,0.0208093,-0.000147498,1.00419e-05,0.0208093,-0.000147502,0.000479172,0.00472916,133,131,2.67627,-0.00123809,-14.3237,19.0012
-12,19,2.78365,0.00201416,0.0196077,-0.000196175,2.10128e-05,0.0196077,-0.000196196,0.00106105,0.00392368,138,131,2.78365,-0.00201635,-9.21635,19.002
-7,19,2.87694,0.00154114,0.0183183,-0.000227867,-2.91775e-07,0.0183183,-0.000227867,-1.57324e-05,0.00301428,143,131,2.87693,-0.0015439,-4.12306,19.0015
-2,19,2.9631,0.000350952,0.0174177,-0.000247165,-3.19187e-05,0.0174177,-0.000247223,-0.0018069,0.00253587,148,131,2.96311,-0.000355871,0.963104,19.0004
3,19,3.04607,-0.000534058,0.0173305,-0.000264909,-4.64905e-05,0.0173306,-0.000265032,-0.00264217,0.00317699,153,131,3.04606,0.000528097,6.04607,18.9995
8,19,3.1301,-0.00138855,0.0182392,-0.000276584,-1.35559e-05,0.0182392,-0.000276594,-0.000732122,0.00439127,158,131,3.1301,0.00139582,11.1301,18.9986
13,19,3.22075,-0.00270081,0.0198667,-0.00026019,4.57885e-05,0.0198668,-0.000260293,0.00227497,0.00553078,163,131,3.22075,0.00270006,16.2207,18.9973
18,19,3.32759,-0.00273132,0.0215421,-0.00020003,8.45687e-05,0.0215424,-0.00020036,0.00388955,0.00610857,168,131,3.32759,0.0027336,21.3276,18.9973
23,19,3.44771,0.000137329,0.0225185,-0.000114158,6.10494e-05,0.0225187,-0.000114323,0.00269737,0.00621262,173,131,3.44771,-0.000131191,26.4477,19.0001
28,19,3.5675,0.00135803,0.0223817,-4.57368e-05,-3.93351e-06,0.0223817,-4.57382e-05,-0.000175388,0.00590976,178,131,3.56751,-0.00135352,31.5675,19.0014
33,19,3.68208,0.000457764,0.0212846,-1.64048e-05,-6.07562e-05,0.0212847,-1.65775e-05,-0.00285225,0.00520948,183,131,3.68208,-0.000453894,36.6821,19.0005
38,19,3.78726,1.52588e-05,0.0197853,-2.78526e-05,-7.12779e-05,0.0197856,-2.81082e-05,-0.00359744,0.00439192,188,131,3.78725,-8.26992e-06,41.7873,19
43,19,3.88019,0.0014801,0.018476,-5.88765e-05,-3.90185e-05,0.0184761,-5.89583e-05,-0.00210512,0.00358028,193,131,3.88019,-0.00147801,46.8802,19.0015
48,19,3.96744,-0.000335693,0.0177819,-8.36274e-05,-2.81993e-06,0.0177819,-8.36272e-05,-0.000157842,0.00285687,198,131,3.96743,0.000329439,51.9674,18.9997
53,19,4.05296,6.10352e-05,0.0179056,-9.17792e-05,1.86724e-05,0.0179056,-9.17995e-05,0.0010375,0.00269904,203,131,4.05296,-5.76893e-05,57.053,19.0001
58,19,4.14209,0.000442505,0.0187453,-7.69666e-05,2.83577e-05,0.0187453,-7.70092e-05,0.0015066,0.00331698,208,131,4.14208,-0.000449976,62.1421,19.0004
63,19,4.23772,-6.10352e-05,0.0199317,-3.79236e-05,2.4723e-05,0.0199318,-3.79542e-05,0.00123802,0.00398952,213,131,4.23771,5.6686e-05,67.2377,18.9999
68,19,4.34457,0.00125122,0.0210037,1.39846e-05,1.69022e-07,0.0210037,1.39847e-05,8.05259e-06,0.00440664,218,131,4.34457,-0.00125379,72.3446,19.0013
73,19,4.45589,0.00112915,0.0215574,5.39044e-05,-2.98412e-05,0.0215575,5.3864e-05,-0.00138773,0.0046057,223,131,4.45589,-0.00113495,77.4559,19.0011
78,19,4.56723,0.00135803,0.0214167,6.8723e-05,-4.66478e-05,0.0214168,6.86208e-05,-0.0021851,0.00478006,228,131,4.56722,-0.00135883,82.5672,19.0014
83,19,4.677,0.00038147,0.0206807,4.91559e-05,-3.89493e-05,0.0206808,4.90816e-05,-0.00188784,0.00455014,233,131,4.677,-0.000382832,87.677,19.0004
88,19,4.77924,-0.000198364,0.01963,7.20823e-06,-1.78828e-05,0.01963,7.19167e-06,-0.000911324,0.00395178,238,131,4.77923,0.000204794,92.7792,18.9998
93,19,4.87534,0.000869751,0.0186258,-4.01689e-05,-1.25964e-05,0.0186258,-4.01763e-05,-0.00067483,0.00306053,243,131,4.87533,-0.000871689,97.8753,19.0009
98,19,4.96443,-0.000183105,0.0180191,-7.44684e-05,-3.84817e-05,0.0180192,-7.45505e-05,-0.00212681,0.00231154,248,131,4.96442,0.000180108,102.964,18.9998
103,19,5.05136,0.00062561,0.0180349,-9.27559e-05,-8.42041e-05,0.0180353,-9.31472e-05,-0.00464492,0.00246987,253,131,5.05138,-0.000621596,108.051,19.0006
108,19,5.14117,-0.000183105,0.0187083,-9.52695e-05,-0.000114853,0.018709,-9.597e-05,-0.00610777,0.00344607,258,131,5.14117,0.000184273,113.141,18.9998
113,19,5.23663,-0.000579834,0.0198138,-8.29112e-05,-0.000112495,0.0198144,-8.3548e-05,-0.00565371,0.00428557,263,131,5.23663,0.000583076,118.237,18.9994
118,19,5.33984,-0.00135803,0.0211099,-5.48836e-05,-7.77986e-05,0.0211102,-5.51688e-05,-0.00367578,0.0048951,268,131,5.33984,0.00136492,123.34,18.9986
123,19,5.45306,-0.00108337,0.0223182,2.28639e-06,-1.28597e-05,0.0223182,2.27802e-06,-0.000576256,0.00511843,273,131,5.45306,0.00108974,128.453,18.9989
128,19,5.56854,-0.00062561,0,0,0,0,0,0,-1,278,131,5.56854,0.000620835,133.569,18.9994
-132,14,0.343637,0.00212097,0.021664,-4.21975e-05,4.50418e-05,0.0216641,-4.22914e-05,0.00207505,0.00450601,18,136,0.343637,-0.00211353,-131.656,14.0021
-127,14,0.452827,0.0015564,0.0217569,3.66906e-05,2.43362e-05,0.0217569,3.66634e-05,0.00112044,0.00482467,23,136,0.452828,-0.00154899,-126.547,14.0016
-122,14,0.564451,0.00106812,0.0215105,0.000105139,3.92968e-05,0.0215106,0.000105067,0.00183583,0.00471916,28,136,0.564452,-0.00106769,-121.436,14.0011
-117,14,0.673889,0.000823975,0.0208391,0.000143254,5.39325e-05,0.0208392,0.000143114,0.00260594,0.00425959,33,136,0.673891,-0.000827611,-116.326,14.0008
-112,14,0.780994,0.00132751,0.0197861,0.000137769,6.10006e-05,0.0197863,0.00013758,0.00310458,0.00350948,38,136,0.780995,-0.00133459,-111.219,14.0013
-107,14,0.87537,0.000686646,0.0187245,9.74073e-05,4.07566e-05,0.0187245,9.73186e-05,0.00218802,0.002845,43,136,0.87537,-0.000685099,-106.125,14.0007
-102,14,0.964386,0.000335693,0.0180851,4.04748e-05,5.53606e-06,0.0180851,4.04734e-05,0.000306798,0.0023411,48,136,0.964385,-0.000336148,-101.036,14.0003
-97,14,1.05288,0.00050354,0.0181136,-2.68057e-06,-3.06268e-05,0.0181136,-2.7325e-06,-0.00169056,0.00245,53,136,1.05288,-0.000500599,-95.9471,14.0005
-92,14,1.14427,-0.000274658,0.0187952,-3.22097e-05,-5.91799e-05,0.0187954,-3.23951e-05,-0.00314325,0.00350271,58,136,1.14427,0.000275416,-90.8557,13.9997
-87,14,1.23911,0.00123596,0.019924,-5.61334e-05,-8.60885e-05,0.0199244,-5.65033e-05,-0.0043086,0.00487653,63,136,1.2391,-0.00122925,-85.7609,14.0012
-82,14,1.34264,0.00170898,0.021146,-7.01154e-05,-9.48017e-05,0.0211464,-7.05393e-05,-0.00446827,0.00605997,68,136,1.34264,-0.00170992,-80.6574,14.0017
-77,14,1.45471,0.00175476,0.0219519,-5.63244e-05,-6.95603e-05,0.0219521,-5.65443e-05,-0.00316061,0.00661459,73,136,1.45471,-0.00175166,-75.5453,14.0018
-72,14,1.57273,-0.000137329,0.0219286,-1.7823e-05,-5.01595e-06,0.0219286,-1.78246e-05,-0.000228554,0.00636035,78,136,1.57273,0.000144346,-70.4273,13.9999
-67,14,1.68552,-0.000686646,0.0210503,3.23577e-05,6.67888e-05,0.0210505,3.21455e-05,0.00317766,0.0058127,83,136,1.68553,0.000681217,-65.3145,13.9993
-62,14,1.78849,0.000854492,0.0196996,6.51687e-05,0.000101205,0.0197002,6.46468e-05,0.00515429,0.0047745,88,136,1.78849,-0.000861576,-60.2115,14.0009
-57,14,1.88268,0.00088501,0.018452,6.59203e-05,9.58435e-05,0.0184525,6.54208e-05,0.00521263,0.00357894,93,136,1.88268,-0.000878588,-55.1173,14.0009
-52,14,1.97028,0.000473022,0.0177812,4.49082e-05,6.76745e-05,0.0177815,4.46504e-05,0.00381552,0.00240909,98,136,1.97028,-0.000473496,-50.0297,14.0005
-47,14,2.0548,0.000640869,0.0178809,1.6074e-05,5.20462e-05,0.0178811,1.59228e-05,0.0029133,0.00224059,103,136,2.0548,-0.000644284,-44.9452,14.0006
-42,14,2.14586,0.000228882,0.0186688,-6.57044e-06,4.35552e-05,0.0186689,-6.67106e-06,0.00233221,0.00293178,108,136,2.14586,-0.00023415,-39.8541,14.0002
-37,14,2.24158,-0.000183105,0.019824,-1.40655e-05,2.43222e-05,0.019824,-1.40946e-05,0.00122603,0.00384828,113,136,2.24158,0.000180662,-34.7584,13.9998
-32,14,2.34529,0.000762939,0.0208911,-3.39825e-06,-8.15296e-06,0.0208911,-3.40026e-06,-0.000390196,0.00477527,118,136,2.34529,-0.000759037,-29.6547,14.0008
-27,14,2.45599,0.000701904,0.0214959,5.98372e-06,-2.28602e-05,0.0214959,5.9586e-06,-0.00106376,0.00529104,123,136,2.456,-0.000701043,-24.544,14.0007
-22,14,2.56868,0.00137329,0.0214345,-4.35476e-06,5.07119e-07,0.0214345,-4.35486e-06,2.36542e-05,0.00526194,128,136,2.56869,-0.00136762,-19.4313,14.0014
-17,14,2.67755,0.00218201,0.0207037,-3.7596e-05,4.42825e-05,0.0207038,-3.76906e-05,0.00213498,0.0047654,133,136,2.67755,-0.00218815,-14.3224,14.0022
-12,14,2.78246,0.00326538,0.0195395,-7.62873e-05,6.18337e-05,0.0195397,-7.64811e-05,0.0031522,0.00391137,138,136,2.78245,-0.00326758,-9.21754,14.0033
-7,14,2.87582,0.00280762,0.0183228,-0.00010485,3.09914e-05,0.0183229,-0.000104902,0.00168178,0.00302247,143,136,2.87583,-0.00280297,-4.12418,14.0028
-2,14,2.96284,0.00141907,0.0174746,-0.000121475,-2.96401e-05,0.0174747,-0.000121526,-0.00168446,0.00251406,148,136,2.96284,-0.00142437,0.962845,14.0014
3,14,3.04689,0.000640869,0.0173964,-0.000133351,-9.30347e-05,0.0173969,-0.000133844,-0.00530706,0.00320992,153,136,3.04689,-0.00064278,6.04689,14.0006
8,14,3.12996,0.000747681,0.0182943,-0.000139106,-0.000121426,0.0182951,-0.000139905,-0.0065869,0.00436421,158,136,3.12996,-0.000746467,11.13,14.0007
13,14,3.22086,-0.000579834,0.0199147,-0.000123181,-0.000113093,0.0199153,-0.000123818,-0.00564371,0.00549385,163,136,3.22085,0.000578626,16.2209,13.9994
18,14,3.32764,-0.000549316,0.02158,-7.61182e-05,-8.1406e-05,0.0215803,-7.64253e-05,-0.00375896,0.00621638,168,136,3.32763,0.000550788,21.3276,13.9995
23,14,3.44881,0.00141907,0.0225349,-2.16075e-05,-5.02868e-05,0.022535,-2.17194e-05,-0.00222936,0.00662876,173,136,3.4488,-0.00141456,26.4488,14.0014
28,14,3.56931,0.00215149,0.0223607,1.38516e-06,-2.74616e-05,0.0223607,1.35228e-06,-0.00122819,0.00644455,178,136,3.5693,-0.00214688,31.5693,14.0022
33,14,3.68291,0.000900269,0.0212254,-9.10522e-06,-8.90421e-06,0.0212255,-9.10833e-06,-0.000419326,0.0055509,183,136,3.68291,-0.000892681,36.6829,14.0009
38,14,3.78857,0.000762939,0.0197084,-4.26002e-05,1.70837e-05,0.0197084,-4.26155e-05,0.000864953,0.00457167,188,136,3.78858,-0.000766347,41.7886,14.0008
43,14,3.87994,0.00186157,0.0184119,-7.60186e-05,4.6541e-05,0.018412,-7.61356e-05,0.00251735,0.00357409,193,136,3.87994,-0.00186817,46.8799,14.0019
48,14,3.96721,0.000320435,0.0177578,-9.46256e-05,5.80237e-05,0.017758,-9.48142e-05,0.00325015,0.00283609,198,136,3.96721,-0.00032244,51.9672,14.0003
53,14,4.05257,0.000686646,0.0179257,-0.000100353,4.411e-05,0.0179258,-0.000100462,0.002447,0.00269869,203,136,4.05256,-0.000684232,57.0526,14.0007
58,14,4.14212,0.00131226,0.0187851,-8.38507e-05,1.7237e-05,0.0187851,-8.38665e-05,0.000913507,0.0033892,208,136,4.14212,-0.00130933,62.1421,14.0013
63,14,4.23853,0.000579834,0.0199698,-3.92747e-05,-1.72511e-05,0.0199698,-3.92888e-05,-0.000862163,0.00407688,213,136,4.23852,-0.000585724,67.2385,14.0006
68,14,4.3443,0.000961304,0.0210321,1.91685e-05,-5.45013e-05,0.0210322,1.90269e-05,-0.00259368,0.00445018,218,136,4.34431,-0.000966223,72.3443,14.001
73,14,4.45587,0.000579834,0.0215703,6.53036e-05,-7.87152e-05,0.0215705,6.50156e-05,-0.00366027,0.00463908,223,136,4.45586,-0.000572431,77.4559,14.0006
78,14,4.56798,9.15527e-05,0.0214116,8.30191e-05,-7.72494e-05,0.0214119,8.27406e-05,-0.00362181,0.00481693,228,136,4.56798,-9.32402e-05,82.568,14.0001
83,14,4.67752,-0.000259399,0.0206653,6.4526e-05,-5.0149e-05,0.0206654,6.44038e-05,-0.00243431,0.0045331,233,136,4.67752,0.000265525,87.6775,13.9997
88,14,4.77898,-0.000793457,0.0196259,2.8057e-05,-1.54048e-05,0.0196259,2.80449e-05,-0.000786045,0.00386191,238,136,4.77897,0.000799186,92.779,13.9992
93,14,4.87442,0.000732422,0.0186509,-7.66441e-06,-4.07203e-06,0.0186509,-7.66572e-06,-0.000218239,0.00297136,243,136,4.87442,-0.000738004,97.8744,14.0007
98,14,4.96492,0.000198364,0.0180704,-3.03814e-05,-2.97575e-05,0.0180704,-3.043e-05,-0.00164399,0.00225554,248,136,4.96492,-0.000202252,102.965,14.0002
103,14,5.05231,0.00105286,0.0180891,-4.02586e-05,-7.63963e-05,0.0180894,-4.05814e-05,-0.00421386,0.00237691,253,136,5.05231,-0.00104693,108.052,14.0011
108,14,5.14227,0.000350952,0.0187403,-4.44432e-05,-0.000110767,0.0187409,-4.50956e-05,-0.0058964,0.00327796,258,136,5.14226,-0.000350552,113.142,14.0004
113,14,5.2374,0.000305176,0.0198137,-4.43564e-05,-0.000113595,0.0198143,-4.50071e-05,-0.00572013,0.00414704,263,136,5.2374,-0.000299399,118.237,14.0003
118,14,5.34137,6.10352e-05,0.0210743,-4.09531e-05,-8.73229e-05,0.0210746,-4.13153e-05,-0.00413545,0.0047502,268,136,5.34136,-6.78198e-05,123.341,14.0001
123,14,5.45334,0.000289917,0.0222495,-2.63605e-05,-2.80767e-05,0.0222496,-2.63955e-05,-0.00126041,0.00497774,273,136,5.45333,-0.000296178,128.453,14.0003
128,14,5.5675,0.000976563,0,0,0,0,0,0,-1,278,136,5.56752,-0.000976801,133.568,14.001
-132,9,0.342854,0.00230408,0.0218177,6.44994e-05,-9.7096e-06,0.0218177,6.4495e-05,-0.000446353,0.00443367,18,141,0.342853,-0.00229917,-131.657,9.0023
-127,9,0.452679,0.0014801,0.0218255,0.00011054,-4.89661e-05,0.0218256,0.00011043,-0.00225494,0.00473802,23,141,0.452678,-0.00147734,-126.547,9.00148
-122,9,0.564322,0.000289917,0.0215123,0.000143379,-3.26715e-05,0.0215123,0.000143329,-0.00152892,0.00462423,28,141,0.564321,-0.000295336,-121.436,9.00029
-117,9,0.673618,-0.000335693,0.0208182,0.000157345,8.25795e-07,0.0208182,0.000157345,3.9969e-05,0.00414166,33,141,0.673618,0.000328306,-116.326,8.99966
-112,9,0.779251,7.62939e-05,0.019783,0.000140426,3.98574e-05,0.0197831,0.000140346,0.00202912,0.00338591,38,141,0.77925,-7.43564e-05,-111.221,9.00008
-107,9,0.875023,-0.000274658,0.0187588,0.000101128,5.18327e-05,0.0187589,0.000100985,0.00277807,0.00269803,43,141,0.875024,0.000275661,-106.125,8.99973
-102,9,0.963539,9.15527e-05,0.0181492,4.9986e-05,4.55865e-05,0.0181494,4.98705e-05,0.00251867,0.00230272,48,141,0.963539,-9.70044e-05,-101.036,9.00009
-97,9,1.05255,0.000427246,0.0181875,1.26877e-05,3.22564e-05,0.0181875,1.26315e-05,0.00177478,0.00245168,53,141,1.05255,-0.000424275,-95.9474,9.00043
-92,9,1.14412,0.000152588,0.0188564,-2.54607e-06,2.35941e-05,0.0188564,-2.57604e-06,0.00125108,0.00339767,58,141,1.14412,-0.000155239,-90.8559,9.00015
-87,9,1.23947,0.00100708,0.0199429,-6.45241e-06,3.87815e-06,0.0199429,-6.45313e-06,0.0001944,0.00460755,63,141,1.23947,-0.00100232,-85.7605,9.00101
